date,open,high,low,close,volume
2018-02-12 15:00:00.000,871.25,873.95,862.1,865.68,4013.1657
2018-02-12 16:00:00.000,865.69,868.5,856.31,868.5,3593.67982
2018-02-12 17:00:00.000,868.5,877.32,859.03,866.66,7987.60182
2018-02-12 18:00:00.000,866.39,871.0,858.16,865.44,5247.67895
2018-02-12 19:00:00.000,865.44,865.71,848.0,850.7,5904.97267
2018-02-12 20:00:00.000,850.7,852.99,843.01,850.0,6441.35735
2018-02-12 21:00:00.000,850.0,856.91,847.0,855.93,4718.40359
2018-02-12 22:00:00.000,856.0,862.66,840.05,842.3,5624.77078
2018-02-12 23:00:00.000,842.27,848.0,836.82,841.4,5764.90525
2018-02-13 00:00:00.000,841.23,849.4,837.79,848.02,3775.62963
2018-02-13 01:00:00.000,848.02,851.99,841.31,842.55,3359.043
2018-02-13 02:00:00.000,842.55,843.74,828.88,835.57,7546.89396
2018-02-13 03:00:00.000,835.4,840.04,820.0,826.28,7581.98122
2018-02-13 04:00:00.000,826.27,837.99,821.12,832.52,5495.88999
2018-02-13 05:00:00.000,832.83,838.87,822.93,834.91,6059.12428
2018-02-13 06:00:00.000,835.0,842.98,829.17,842.97,3843.08545
2018-02-13 07:00:00.000,842.97,848.99,840.47,844.37,4192.79898
2018-02-13 08:00:00.000,845.07,853.0,843.38,848.52,4886.69216
2018-02-13 09:00:00.000,848.12,850.6,834.56,836.26,5331.68882
2018-02-13 10:00:00.000,836.25,843.37,835.62,841.0,2867.35131
2018-02-13 11:00:00.000,841.0,846.43,839.16,844.53,3020.28083
2018-02-13 12:00:00.000,844.23,848.0,840.01,840.3,2899.02211
2018-02-13 13:00:00.000,840.29,846.57,837.75,843.27,3446.41914
2018-02-13 14:00:00.000,843.79,852.53,843.3,850.96,4056.46993
2018-02-13 15:00:00.000,850.96,851.58,839.45,841.55,2728.25302
2018-02-13 16:00:00.000,840.95,844.0,833.64,842.53,3376.00315
2018-02-13 17:00:00.000,842.54,843.12,835.0,841.57,2137.2198
2018-02-13 18:00:00.000,841.57,848.48,841.3,846.8,2435.09707
2018-02-13 19:00:00.000,846.15,849.74,844.59,848.98,2914.92999
2018-02-13 20:00:00.000,848.97,851.72,847.42,848.57,3765.56361
2018-02-13 21:00:00.000,848.59,855.0,846.0,853.33,3517.74038
2018-02-13 22:00:00.000,852.56,865.19,852.5,862.09,5479.13666
2018-02-13 23:00:00.000,862.0,869.0,859.47,869.0,4073.59571
2018-02-14 00:00:00.000,868.67,869.09,859.5,863.33,4635.00148
2018-02-14 01:00:00.000,863.55,870.0,862.99,869.9,3411.49407
2018-02-14 02:00:00.000,869.99,870.17,862.4,865.0,2991.4892
2018-02-14 03:00:00.000,865.0,865.99,856.42,857.19,3614.67132
2018-02-14 04:00:00.000,857.19,864.0,857.0,860.19,2983.38116
2018-02-14 05:00:00.000,860.19,875.0,860.03,874.5,4779.38022
2018-02-14 06:00:00.000,874.37,891.99,874.37,889.3,18275.80662
2018-02-14 07:00:00.000,889.2,899.99,885.8,889.0,12058.99574
2018-02-14 08:00:00.000,889.0,889.96,876.18,884.94,9186.9772
2018-02-14 09:00:00.000,884.93,903.99,884.4,903.06,9060.53379
2018-02-14 10:00:00.000,903.16,918.0,897.2,908.81,13514.05979
2018-02-14 11:00:00.000,908.81,914.55,906.1,912.75,6229.45246
2018-02-14 12:00:00.000,912.75,919.95,907.77,909.18,7466.70667
2018-02-14 13:00:00.000,909.21,910.0,895.16,904.44,8448.21875
2018-02-14 14:00:00.000,904.48,911.45,900.0,904.44,4590.73078
2018-02-14 15:00:00.000,904.45,908.0,901.1,905.32,4345.7245
2018-02-14 16:00:00.000,905.34,920.88,902.31,920.0,6380.59738
2018-02-14 17:00:00.000,920.0,924.99,915.98,919.09,6183.57103
2018-02-14 18:00:00.000,919.09,920.0,902.31,905.32,7866.5103
2018-02-14 19:00:00.000,905.32,918.0,904.88,908.0,4798.75038
2018-02-14 20:00:00.000,908.0,929.27,906.66,927.27,8291.57909
2018-02-14 21:00:00.000,927.27,932.0,922.05,927.39,6705.54358
2018-02-14 22:00:00.000,927.39,935.0,924.0,934.8,4875.34851
2018-02-14 23:00:00.000,934.7,934.8,925.11,930.66,5033.74146
2018-02-15 00:00:00.000,930.67,935.31,930.0,932.03,3289.81821
2018-02-15 01:00:00.000,932.03,939.0,930.0,938.71,5315.52156
2018-02-15 02:00:00.000,938.71,944.99,935.2,942.53,5302.75254
2018-02-15 03:00:00.000,942.41,946.66,915.0,915.02,10416.39895
2018-02-15 04:00:00.000,915.02,924.0,895.59,915.21,17967.40885
2018-02-15 05:00:00.000,915.84,926.0,901.05,908.5,9751.1616
2018-02-15 06:00:00.000,908.5,923.77,908.0,921.0,6426.14045
2018-02-15 07:00:00.000,921.0,923.0,916.0,920.9,3615.7044
2018-02-15 08:00:00.000,921.0,939.0,919.12,937.27,5788.93278
2018-02-15 09:00:00.000,937.26,939.13,929.01,933.98,4831.5888
2018-02-15 10:00:00.000,933.98,935.58,927.0,933.51,4617.57141
2018-02-15 11:00:00.000,933.35,935.0,925.92,933.44,8031.94125
2018-02-15 12:00:00.000,933.08,939.94,918.98,929.25,8370.52029
2018-02-15 13:00:00.000,928.51,930.48,923.0,925.6,4112.46579
2018-02-15 14:00:00.000,925.6,930.99,918.97,924.0,5297.43554
2018-02-15 15:00:00.000,924.0,930.9,915.2,917.97,6221.75419
2018-02-15 16:00:00.000,917.97,933.0,916.0,930.29,4381.50052
2018-02-15 17:00:00.000,930.3,934.04,923.32,924.55,4327.69479
2018-02-15 18:00:00.000,924.55,938.77,923.3,938.64,4575.09057
2018-02-15 19:00:00.000,938.64,944.0,932.6,943.0,6027.93809
2018-02-15 20:00:00.000,943.0,948.48,939.12,942.24,6670.9706
2018-02-15 21:00:00.000,942.83,943.5,928.74,934.57,5433.17049
2018-02-15 22:00:00.000,934.6,935.99,916.45,923.15,5905.8116
2018-02-15 23:00:00.000,923.4,935.9,920.97,930.02,4961.11155
2018-02-16 00:00:00.000,931.1,932.0,910.69,911.76,5309.87307
2018-02-16 01:00:00.000,911.74,919.96,902.13,902.21,8233.06271
2018-02-16 02:00:00.000,903.49,926.68,901.36,921.4,6734.06476
2018-02-16 03:00:00.000,921.49,929.0,917.19,919.82,4538.90342
2018-02-16 04:00:00.000,919.81,922.0,914.61,917.2,3904.38395
2018-02-16 05:00:00.000,917.33,925.8,913.55,921.78,4376.38338
2018-02-16 06:00:00.000,922.24,927.3,917.04,924.5,3999.15452
2018-02-16 07:00:00.000,924.6,929.98,922.33,923.06,3494.7756
2018-02-16 08:00:00.000,923.05,933.6,922.69,930.22,5239.96681
2018-02-16 09:00:00.000,930.89,937.98,930.03,931.99,5115.76733
2018-02-16 10:00:00.000,931.99,940.0,930.0,934.99,5874.34363
2018-02-16 11:00:00.000,934.99,938.79,933.2,936.5,3386.4493
2018-02-16 12:00:00.000,936.5,937.0,920.1,931.76,5657.86139
2018-02-16 13:00:00.000,932.2,937.59,926.57,935.63,3436.89981
2018-02-16 14:00:00.000,934.84,937.55,928.86,936.58,3484.62862
2018-02-16 15:00:00.000,936.78,938.72,935.52,936.0,2519.05466
2018-02-16 16:00:00.000,936.0,943.96,934.0,943.02,3634.20203
2018-02-16 17:00:00.000,942.72,943.98,937.39,938.67,3026.2956
2018-02-16 18:00:00.000,938.6,942.8,933.48,940.86,4328.13405
2018-02-16 19:00:00.000,940.86,948.39,939.0,947.79,5181.46092
2018-02-16 20:00:00.000,948.39,956.75,944.41,948.96,7670.28666
2018-02-16 21:00:00.000,948.94,960.0,947.35,956.41,4301.66263
2018-02-16 22:00:00.000,957.12,964.76,955.55,963.16,3973.01976
2018-02-16 23:00:00.000,963.16,963.94,952.69,958.5,3693.64587
2018-02-17 00:00:00.000,958.33,968.49,957.87,966.53,5699.16385
2018-02-17 01:00:00.000,966.61,967.2,953.0,964.57,6542.78491
2018-02-17 02:00:00.000,964.55,968.68,960.41,965.91,4834.70219
2018-02-17 03:00:00.000,965.91,967.5,954.39,956.91,5529.47515
2018-02-17 04:00:00.000,956.91,960.41,949.55,952.05,6532.53277
2018-02-17 05:00:00.000,952.05,958.1,949.0,955.39,4699.18234
2018-02-17 06:00:00.000,955.07,973.08,955.07,971.43,7248.88677
2018-02-17 07:00:00.000,971.43,974.0,959.99,964.5,5312.28017
2018-02-17 08:00:00.000,964.77,967.95,954.26,964.49,6178.03639
2018-02-17 09:00:00.000,964.5,967.81,958.5,963.22,4288.36668
2018-02-17 10:00:00.000,963.25,969.0,960.05,966.31,4043.06048
2018-02-17 11:00:00.000,966.31,970.0,961.76,962.81,3325.11445
2018-02-17 12:00:00.000,963.22,965.4,956.86,962.66,3250.2549
2018-02-17 13:00:00.000,962.63,964.0,956.0,960.35,1942.15183
2018-02-17 14:00:00.000,960.35,963.22,956.02,960.36,2582.12117
2018-02-17 15:00:00.000,960.7,965.69,960.2,964.47,1463.50744
2018-02-17 16:00:00.000,964.49,972.0,960.58,969.01,2916.74591
2018-02-17 17:00:00.000,969.01,973.0,965.0,969.99,4554.45889
2018-02-17 18:00:00.000,969.99,971.12,962.5,971.12,4914.67642
2018-02-17 19:00:00.000,970.83,978.0,969.02,972.92,5138.74017
2018-02-17 20:00:00.000,972.91,978.5,965.0,965.59,5563.66769
2018-02-17 21:00:00.000,965.6,969.79,948.0,952.2,9603.64612
2018-02-17 22:00:00.000,952.14,956.31,948.0,952.35,6565.22974
2018-02-17 23:00:00.000,953.31,954.69,912.03,913.05,13882.79143
2018-02-18 00:00:00.000,912.5,935.01,911.57,923.47,12382.03185
2018-02-18 01:00:00.000,922.37,937.99,920.0,935.23,8672.97428
2018-02-18 02:00:00.000,935.23,936.4,915.0,918.33,7259.71041
2018-02-18 03:00:00.000,917.85,925.06,897.0,899.89,12790.05417
2018-02-18 04:00:00.000,899.49,924.8,897.5,921.79,8449.4883
2018-02-18 05:00:00.000,921.9,930.15,918.01,929.18,5578.90175
2018-02-18 06:00:00.000,929.18,930.79,918.02,929.47,5356.23717
2018-02-18 07:00:00.000,929.48,944.49,925.93,939.0,6517.90978
2018-02-18 08:00:00.000,938.96,944.0,931.72,943.14,5121.34604
2018-02-18 09:00:00.000,943.19,948.79,930.2,933.19,5850.38174
2018-02-18 10:00:00.000,932.38,936.96,920.0,929.4,6459.26036
2018-02-18 11:00:00.000,929.4,938.51,926.0,938.5,4762.50559
2018-02-18 12:00:00.000,938.5,941.1,925.0,938.13,4032.39152
2018-02-18 13:00:00.000,938.13,945.44,932.57,944.64,3549.21051
2018-02-18 14:00:00.000,944.17,945.0,931.03,934.5,3817.07282
2018-02-18 15:00:00.000,934.33,934.54,918.18,928.74,4129.69776
2018-02-18 16:00:00.000,928.32,929.99,915.0,917.49,3010.82925
2018-02-18 17:00:00.000,917.09,918.55,907.75,911.0,6721.04031
2018-02-18 18:00:00.000,911.0,922.94,906.04,921.76,5083.44557
2018-02-18 19:00:00.000,922.39,933.5,917.75,929.0,3830.15285
2018-02-18 20:00:00.000,928.19,929.06,912.21,925.9,3512.92499
2018-02-18 21:00:00.000,925.89,928.0,917.1,921.43,2661.29722
2018-02-18 22:00:00.000,921.43,929.39,920.0,925.46,2319.92417
2018-02-18 23:00:00.000,924.72,927.5,916.01,923.09,3179.38353
2018-02-19 00:00:00.000,922.6,926.99,920.5,923.4,2099.04612
2018-02-19 01:00:00.000,922.99,946.18,922.01,944.49,5981.61178
2018-02-19 02:00:00.000,944.29,945.99,935.43,941.1,4123.71669
2018-02-19 03:00:00.000,941.21,948.66,936.0,947.14,3398.51004
2018-02-19 04:00:00.000,947.95,951.0,944.0,944.98,4027.19727
2018-02-19 05:00:00.000,944.98,948.32,941.23,945.31,2817.5985
2018-02-19 06:00:00.000,945.48,949.43,943.0,944.01,2376.87305
2018-02-19 07:00:00.000,943.88,946.66,939.64,946.45,2714.34972
2018-02-19 08:00:00.000,946.35,948.5,942.01,944.22,2759.88966
2018-02-19 09:00:00.000,944.32,956.22,943.73,953.02,5617.57163
2018-02-19 10:00:00.000,953.03,956.0,942.04,944.89,4468.67684
2018-02-19 11:00:00.000,945.68,948.0,936.01,938.59,3961.29915
2018-02-19 12:00:00.000,938.53,947.99,938.03,944.62,2986.21545
2018-02-19 13:00:00.000,944.94,949.82,941.6,942.59,2568.59357
2018-02-19 14:00:00.000,942.59,945.96,937.9,943.0,2257.41125
2018-02-19 15:00:00.000,943.0,943.33,932.12,938.0,3442.82769
2018-02-19 16:00:00.000,937.89,940.38,933.0,933.77,2073.47101
2018-02-19 17:00:00.000,934.57,941.39,933.01,938.11,1837.50759
2018-02-19 18:00:00.000,939.17,949.83,938.13,948.19,4287.76783
2018-02-19 19:00:00.000,948.18,953.98,945.5,951.59,4813.9484
2018-02-19 20:00:00.000,951.02,951.59,940.88,942.7,2948.93674
2018-02-19 21:00:00.000,942.72,948.01,941.0,945.06,2692.15979
2018-02-19 22:00:00.000,945.11,948.03,942.99,946.53,4214.78046
2018-02-19 23:00:00.000,946.51,949.46,943.92,947.93,3702.32375
2018-02-20 00:00:00.000,947.93,956.07,947.5,955.31,4278.18173
2018-02-20 01:00:00.000,955.31,961.0,948.12,950.0,4824.76677
2018-02-20 02:00:00.000,950.0,952.65,937.07,938.49,6642.00689
2018-02-20 03:00:00.000,938.61,939.99,927.1,938.06,7432.20375
2018-02-20 04:00:00.000,936.74,940.0,931.25,936.58,3388.19755
2018-02-20 05:00:00.000,936.63,938.39,930.86,936.52,2879.05869
2018-02-20 06:00:00.000,936.52,941.46,935.12,935.79,3205.07988
2018-02-20 07:00:00.000,935.13,946.09,935.1,943.39,3045.38179
2018-02-20 08:00:00.000,942.91,944.98,936.65,941.29,3316.66111
2018-02-20 09:00:00.000,939.86,941.25,932.5,939.91,3849.69098
2018-02-20 10:00:00.000,939.46,942.0,932.1,932.89,3948.02771
2018-02-20 11:00:00.000,932.67,936.0,930.15,931.18,3229.41504
2018-02-20 12:00:00.000,931.58,933.99,923.0,926.14,5483.57035
2018-02-20 13:00:00.000,926.53,928.8,920.0,922.22,4348.86763
2018-02-20 14:00:00.000,923.29,923.61,916.3,917.21,3640.4859
2018-02-20 15:00:00.000,917.36,918.88,913.05,914.48,3176.49595
2018-02-20 16:00:00.000,914.48,915.7,887.77,890.67,14361.57736
2018-02-20 17:00:00.000,890.66,897.25,873.0,882.99,16347.08897
2018-02-20 18:00:00.000,882.99,888.13,856.51,887.4,22088.1874
2018-02-20 19:00:00.000,887.49,908.88,883.0,892.3,9831.25547
2018-02-20 20:00:00.000,892.82,897.03,880.0,894.21,9512.76503
2018-02-20 21:00:00.000,893.59,901.63,874.01,883.06,7443.65237
2018-02-20 22:00:00.000,883.06,883.32,864.41,870.7,9570.53072
2018-02-20 23:00:00.000,871.74,879.99,867.0,874.95,5829.37754
2018-02-21 00:00:00.000,874.95,893.0,873.0,891.8,5986.45274
2018-02-21 01:00:00.000,891.18,893.81,882.0,889.94,3362.16663
2018-02-21 02:00:00.000,889.95,890.01,872.76,882.76,5216.12435
2018-02-21 03:00:00.000,882.73,895.0,879.1,893.27,3316.71755
2018-02-21 04:00:00.000,893.27,893.99,876.26,884.28,4886.41
2018-02-21 05:00:00.000,884.91,891.5,881.23,884.75,3035.07402
2018-02-21 06:00:00.000,884.72,893.0,883.4,890.19,2455.901
2018-02-21 07:00:00.000,889.95,894.23,866.01,867.63,6957.53562
2018-02-21 08:00:00.000,867.64,871.16,845.0,858.98,12151.2964
2018-02-21 09:00:00.000,858.99,861.5,831.22,838.0,11399.70787
2018-02-21 10:00:00.000,838.01,839.79,817.6,827.84,12017.15696
2018-02-21 11:00:00.000,827.84,831.5,817.42,823.0,6581.06212
2018-02-21 12:00:00.000,823.26,848.0,823.0,830.82,8086.08555
2018-02-21 13:00:00.000,830.81,836.87,823.22,826.18,5245.76486
2018-02-21 14:00:00.000,826.18,835.0,812.87,824.28,7222.69774
2018-02-21 15:00:00.000,823.88,831.28,820.57,822.88,4595.22008
2018-02-21 16:00:00.000,822.77,841.0,822.05,839.82,4567.43368
2018-02-21 17:00:00.000,839.83,847.87,832.0,835.89,4841.97581
2018-02-21 18:00:00.000,836.35,843.14,827.0,842.1,3633.61703
2018-02-21 19:00:00.000,842.39,855.5,842.01,852.97,5205.88075
2018-02-21 20:00:00.000,853.05,861.01,849.01,858.14,5052.65461
2018-02-21 21:00:00.000,857.47,859.67,849.45,853.31,3480.29585
2018-02-21 22:00:00.000,853.31,857.0,845.0,855.86,3558.43054
2018-02-21 23:00:00.000,856.0,868.0,855.13,860.73,3681.27458
2018-02-22 00:00:00.000,860.73,871.96,860.73,866.0,4016.25612
2018-02-22 01:00:00.000,865.82,869.25,841.91,849.74,6221.4396
2018-02-22 02:00:00.000,849.14,853.91,834.08,834.1,5042.02214
2018-02-22 03:00:00.000,834.1,845.0,827.27,830.0,5879.23818
2018-02-22 04:00:00.000,829.98,833.88,811.04,813.33,9442.02687
2018-02-22 05:00:00.000,814.2,829.37,812.64,827.62,4801.10392
2018-02-22 06:00:00.000,827.42,833.89,796.38,799.39,10703.06694
2018-02-22 07:00:00.000,800.0,806.8,789.01,797.38,12889.3994
2018-02-22 08:00:00.000,797.39,810.5,788.66,800.0,10304.62661
2018-02-22 09:00:00.000,800.0,818.49,799.67,809.74,8536.35904
2018-02-22 10:00:00.000,809.73,815.39,802.07,805.09,5446.16715
2018-02-22 11:00:00.000,804.82,807.78,786.6,795.79,6239.09007
2018-02-22 12:00:00.000,796.0,805.1,792.0,803.01,4087.50615
2018-02-22 13:00:00.000,803.01,811.01,798.72,811.01,3682.63597
2018-02-22 14:00:00.000,810.34,820.0,803.58,814.41,3878.73427
2018-02-22 15:00:00.000,814.01,818.92,797.0,802.04,5502.72218
2018-02-22 16:00:00.000,802.99,807.0,797.37,806.45,2801.12816
2018-02-22 17:00:00.000,806.45,809.6,800.67,801.49,3476.175
2018-02-22 18:00:00.000,801.47,802.02,786.6,790.74,7119.8077
2018-02-22 19:00:00.000,790.74,802.01,785.99,800.5,5534.90286
2018-02-22 20:00:00.000,800.49,814.98,794.73,813.55,6162.84489
2018-02-22 21:00:00.000,813.56,839.5,806.9,836.07,8941.29807
2018-02-22 22:00:00.000,836.07,845.88,826.18,833.0,10256.67709
2018-02-22 23:00:00.000,833.0,847.86,825.3,827.37,5971.9543
2018-02-23 00:00:00.000,827.0,831.99,813.53,829.22,6097.40314
2018-02-23 01:00:00.000,829.22,838.8,827.71,837.83,4051.71808
2018-02-23 02:00:00.000,837.83,849.99,837.78,847.49,6383.34371
2018-02-23 03:00:00.000,846.67,861.2,845.5,855.6,8189.6807
2018-02-23 04:00:00.000,855.61,861.45,846.51,852.22,7496.10933
2018-02-23 05:00:00.000,852.56,875.2,851.85,870.32,7855.10619
2018-02-23 06:00:00.000,870.62,874.89,859.14,870.7,6574.33365
2018-02-23 07:00:00.000,871.09,872.58,865.64,871.14,4155.50301
2018-02-23 08:00:00.000,871.59,885.0,867.07,869.4,10120.89801
2018-02-23 09:00:00.000,869.45,878.15,863.25,865.1,5664.78096
2018-02-23 10:00:00.000,865.1,865.12,840.0,841.98,10991.56761
2018-02-23 11:00:00.000,842.45,848.44,835.26,846.7,5221.92308
2018-02-23 12:00:00.000,846.82,858.0,845.2,852.0,4642.17938
2018-02-23 13:00:00.000,852.39,855.0,830.0,838.73,4502.44674
2018-02-23 14:00:00.000,838.74,839.5,823.29,833.5,6741.71177
2018-02-23 15:00:00.000,832.31,842.0,829.37,829.89,3500.78296
2018-02-23 16:00:00.000,829.4,855.0,829.0,854.0,3871.79602
2018-02-23 17:00:00.000,854.11,859.39,845.0,851.6,4458.64413
2018-02-23 18:00:00.000,851.59,868.95,845.0,866.63,5686.12422
2018-02-23 19:00:00.000,866.63,869.75,860.0,868.92,3563.8354
2018-02-23 20:00:00.000,868.93,875.0,867.52,871.13,4100.88978
2018-02-23 21:00:00.000,871.14,872.28,858.47,866.02,4546.13236
2018-02-23 22:00:00.000,866.02,873.29,862.77,863.38,2721.27498
2018-02-23 23:00:00.000,863.4,871.7,861.23,870.73,2795.89777
2018-02-24 00:00:00.000,870.2,871.73,840.0,847.54,6863.8771
2018-02-24 01:00:00.000,847.54,851.0,831.32,846.75,6382.46703
2018-02-24 02:00:00.000,846.75,847.0,834.04,839.0,3827.88863
2018-02-24 03:00:00.000,838.9,851.73,838.0,844.22,2722.30882
2018-02-24 04:00:00.000,843.39,843.44,820.26,826.1,7654.23796
2018-02-24 05:00:00.000,826.1,835.0,819.19,828.02,3904.52125
2018-02-24 06:00:00.000,828.04,838.95,821.16,835.26,3717.31956
2018-02-24 07:00:00.000,834.84,835.25,821.64,829.13,3202.8724
2018-02-24 08:00:00.000,829.13,839.67,824.0,834.1,3389.79757
2018-02-24 09:00:00.000,834.1,836.57,828.0,830.37,2361.89521
2018-02-24 10:00:00.000,829.46,836.0,824.0,832.82,2519.67254
2018-02-24 11:00:00.000,832.84,834.99,822.69,823.0,2390.80708
2018-02-24 12:00:00.000,823.0,830.49,818.58,818.6,2807.58836
2018-02-24 13:00:00.000,818.6,823.63,815.0,821.02,1952.06215
2018-02-24 14:00:00.000,821.0,821.11,805.0,808.6,4995.45857
2018-02-24 15:00:00.000,808.59,821.49,806.66,818.78,2956.92958
2018-02-24 16:00:00.000,819.0,832.0,813.0,826.89,2297.53194
2018-02-24 17:00:00.000,825.76,836.57,825.76,833.94,1950.18914
2018-02-24 18:00:00.000,833.92,833.92,823.24,827.05,1472.35134
2018-02-24 19:00:00.000,827.05,842.55,827.02,841.0,2520.64908
2018-02-24 20:00:00.000,841.0,841.74,828.1,829.42,2356.119
2018-02-24 21:00:00.000,829.42,834.79,820.62,832.0,3026.8064
2018-02-24 22:00:00.000,832.0,841.39,828.53,837.32,2819.37261
2018-02-24 23:00:00.000,837.32,843.0,833.8,840.24,3012.62504
2018-02-25 00:00:00.000,840.24,849.5,838.99,843.5,2585.98633
2018-02-25 01:00:00.000,843.5,847.51,837.0,840.95,2541.42981
2018-02-25 02:00:00.000,840.95,846.0,832.0,835.2,2440.95667
2018-02-25 03:00:00.000,834.85,839.34,830.5,836.65,2684.20238
2018-02-25 04:00:00.000,836.65,842.51,833.0,838.85,1570.82452
2018-02-25 05:00:00.000,839.08,846.06,834.48,837.6,2186.54365
2018-02-25 06:00:00.000,836.44,839.0,827.0,829.08,2253.81514
2018-02-25 07:00:00.000,829.08,832.99,819.05,823.64,2944.25346
2018-02-25 08:00:00.000,823.64,829.86,816.0,819.99,2983.1634
2018-02-25 09:00:00.000,819.99,827.0,813.18,823.33,4450.17994
2018-02-25 10:00:00.000,823.71,828.94,821.0,826.38,2475.34427
2018-02-25 11:00:00.000,826.38,829.62,823.55,825.99,1518.16113
2018-02-25 12:00:00.000,825.97,831.36,820.1,829.99,2922.88714
2018-02-25 13:00:00.000,829.91,837.9,828.33,832.5,2383.94802
2018-02-25 14:00:00.000,833.55,840.01,830.72,838.03,1939.70083
2018-02-25 15:00:00.000,838.03,841.2,833.01,839.41,1840.12378
2018-02-25 16:00:00.000,838.84,846.98,833.1,846.95,2199.66685
2018-02-25 17:00:00.000,846.95,846.98,835.04,841.19,2302.15395
2018-02-25 18:00:00.000,841.46,846.42,837.59,842.02,1587.35827
2018-02-25 19:00:00.000,843.07,853.31,841.45,853.04,3112.92068
2018-02-25 20:00:00.000,853.04,856.33,849.4,854.0,2796.01658
2018-02-25 21:00:00.000,854.38,855.0,845.0,845.0,2523.73552
2018-02-25 22:00:00.000,845.01,855.07,841.34,853.4,3857.32475
2018-02-25 23:00:00.000,853.4,854.92,844.59,848.81,1784.84581
2018-02-26 00:00:00.000,848.88,849.72,833.05,834.48,1814.45223
2018-02-26 01:00:00.000,834.48,843.76,833.0,842.18,1389.04857
2018-02-26 02:00:00.000,842.0,842.99,835.05,841.9,1811.68625
2018-02-26 03:00:00.000,841.88,848.0,840.44,844.94,2319.1355
2018-02-26 04:00:00.000,844.94,865.9,841.0,859.99,4474.20069
2018-02-26 05:00:00.000,859.99,863.96,855.13,861.13,3826.81011
2018-02-26 06:00:00.000,861.0,866.99,852.0,866.62,4228.35632
2018-02-26 07:00:00.000,866.99,882.0,865.03,869.3,9269.09373
2018-02-26 08:00:00.000,869.3,880.12,867.0,874.88,6407.65822
2018-02-26 09:00:00.000,875.2,877.8,870.0,875.05,3070.47932
2018-02-26 10:00:00.000,875.05,880.0,862.23,864.01,4637.97896
2018-02-26 11:00:00.000,864.01,873.5,857.0,870.4,3254.78675
2018-02-26 12:00:00.000,870.4,873.33,860.0,865.94,2093.72087
2018-02-26 13:00:00.000,865.6,867.81,861.94,864.02,1612.10545
2018-02-26 14:00:00.000,864.02,866.12,858.0,866.12,1919.82455
